,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
13561,2023,SE,FT,Data Scientist,149076.0,USD,149076.0,US,0.0,US,M
13562,2023,SE,FT,Data Scientist,82365.0,USD,82365.0,US,0.0,US,M
13563,2023,MI,FT,Machine Learning Engineer,36000.0,USD,36000.0,MX,100.0,MX,S
13564,2023,SE,FT,Data Scientist,175000.0,USD,175000.0,US,0.0,US,M
13565,2023,SE,FT,Data Scientist,148750.0,USD,148750.0,US,0.0,US,M
13566,2023,SE,FT,Research Scientist,370000.0,USD,148177.3937843714,US,0.0,US,M
13567,2023,SE,FT,Research Scientist,200000.0,USD,200000.0,US,0.0,US,M
13568,2023,SE,FT,Data Scientist,235000.0,USD,235000.0,US,100.0,US,M
13569,2023,SE,FT,Data Scientist,185000.0,USD,185000.0,US,100.0,US,M
13570,2023,MI,FT,Machine Learning Engineer,100000.0,GBP,123040.0,GB,0.0,GB,M
13571,2023,MI,FT,Machine Learning Engineer,80000.0,GBP,98432.0,GB,0.0,GB,M
13572,2023,SE,FT,Data Scientist,216100.0,USD,216100.0,US,0.0,US,M
13573,2023,SE,FT,Data Scientist,140800.0,USD,140800.0,US,0.0,US,M
13574,2023,MI,FT,Machine Learning Engineer,120000.0,GBP,147648.0,GB,0.0,GB,M
13575,2023,MI,FT,Machine Learning Engineer,100000.0,GBP,123040.0,GB,0.0,GB,M
13576,2023,SE,FT,Computer Vision Software Engineer,50000.0,EUR,53984.0,NL,100.0,CA,L
13577,2023,EN,FT,Data Scientist,110000.0,USD,110000.0,US,50.0,US,S
13578,2023,SE,FT,Data Engineer,128000.0,USD,128000.0,US,0.0,US,M
13579,2023,SE,FT,Data Engineer,81500.0,USD,81500.0,US,0.0,US,M
13580,2023,MI,FT,Data Engineer,55000.0,GBP,67672.0,GB,100.0,GB,M
13581,2023,MI,FT,Data Engineer,52000.0,GBP,63980.0,GB,100.0,GB,M
13582,2023,MI,FT,Data Analyst,50000.0,GBP,61520.0,GB,0.0,GB,M
13583,2023,MI,FT,Data Analyst,45000.0,GBP,55368.0,GB,0.0,GB,M
13584,2023,EX,FT,Data Engineer,284000.0,USD,284000.0,US,100.0,US,M
13585,2023,EX,FT,Data Engineer,236000.0,USD,236000.0,US,100.0,US,M
13586,2023,SE,FT,Research Scientist,248100.0,USD,248100.0,CA,0.0,CA,M
13587,2023,SE,FT,Research Scientist,145900.0,USD,145900.0,CA,0.0,CA,M
13588,2023,SE,FT,Research Engineer,155850.0,USD,155850.0,US,0.0,US,M
13589,2023,SE,FT,Research Engineer,102544.0,USD,102544.0,US,0.0,US,M
13590,2023,MI,FT,Data Scientist,151410.0,USD,151410.0,US,100.0,US,M
13591,2023,MI,FT,Data Scientist,115360.0,USD,115360.0,US,100.0,US,M
13592,2023,MI,FT,Data Engineer,62000.0,EUR,66940.0,ES,100.0,ES,M
13593,2023,MI,FT,Data Engineer,55000.0,EUR,59382.0,ES,100.0,ES,M
13594,2023,SE,FT,Director of Data Science,170000.0,CAD,125948.0,CA,50.0,CA,M
13595,2023,SE,FT,Azure Data Engineer,100000.0,USD,100000.0,NL,50.0,NL,L
13596,2023,SE,FT,Data Scientist,250000.0,USD,250000.0,US,0.0,US,M
13597,2023,SE,FT,Data Scientist,162500.0,USD,162500.0,US,0.0,US,M
13598,2023,SE,FT,Data Scientist,185000.0,USD,185000.0,GB,0.0,GB,M
13599,2023,SE,FT,Data Scientist,120250.0,USD,120250.0,GB,0.0,GB,M
13600,2023,EN,FT,Data Engineer,149204.19774878485,EUR,148177.3937843714,DE,100.0,DE,L
13601,2022,EN,FT,Data Scientist,180000.0,USD,180000.0,US,100.0,US,M
13602,2023,MI,FT,Research Scientist,85000.0,USD,85000.0,US,0.0,US,M
13603,2023,MI,FT,Research Scientist,70000.0,USD,70000.0,US,0.0,US,M
13604,2023,SE,FT,BI Developer,135000.0,USD,135000.0,US,100.0,US,M
13605,2023,SE,FT,BI Developer,100000.0,USD,100000.0,US,100.0,US,M
13606,2023,EX,FT,Data Analytics Manager,155000.0,USD,155000.0,US,0.0,US,M
13607,2023,EX,FT,Data Analytics Manager,140000.0,USD,140000.0,US,0.0,US,M
13608,2023,SE,FT,Machine Learning Engineer,204500.0,USD,204500.0,US,0.0,US,M
13609,2023,SE,FT,Machine Learning Engineer,142200.0,USD,142200.0,US,0.0,US,M
13610,2023,SE,FT,Data Engineer,226700.0,USD,226700.0,US,0.0,US,M
13611,2023,SE,FT,Data Engineer,133300.0,USD,133300.0,US,0.0,US,M
13612,2023,SE,FT,Data Scientist,225000.0,USD,225000.0,US,100.0,US,M
13613,2023,SE,FT,Data Scientist,156400.0,USD,156400.0,US,100.0,US,M
13614,2023,SE,FT,Data Engineer,163800.0,USD,163800.0,US,0.0,US,M
13615,2023,SE,FT,Data Engineer,126000.0,USD,126000.0,US,0.0,US,M
13616,2023,SE,FT,Machine Learning Engineer,163800.0,USD,163800.0,US,0.0,US,M
13617,2023,SE,FT,Machine Learning Engineer,126000.0,USD,126000.0,US,0.0,US,M
13618,2023,SE,FT,ML Engineer,220000.0,USD,220000.0,US,0.0,US,M
13619,2023,SE,FT,ML Engineer,150000.0,USD,150000.0,US,0.0,US,M
13620,2023,SE,FT,Data Engineer,145000.0,USD,145000.0,US,0.0,US,M
13621,2023,SE,FT,Data Engineer,115000.0,USD,115000.0,US,0.0,US,M
13622,2023,SE,FT,Data Analytics Manager,204500.0,USD,204500.0,US,0.0,US,M
13623,2023,SE,FT,Data Analytics Manager,138900.0,USD,138900.0,US,0.0,US,M
13624,2023,MI,FT,Data Engineer,162500.0,USD,162500.0,US,0.0,US,M
13625,2023,MI,FT,Data Engineer,130000.0,USD,130000.0,US,0.0,US,M
13626,2023,SE,FT,Data Engineer,150000.0,USD,150000.0,US,100.0,US,M
13627,2023,SE,FT,Data Engineer,107000.0,USD,107000.0,US,100.0,US,M
13628,2023,EX,FT,Data Engineer,175000.0,USD,175000.0,US,0.0,US,M
13629,2023,EX,FT,Data Engineer,110000.0,USD,110000.0,US,0.0,US,M
13630,2023,SE,FT,Data Engineer,226700.0,USD,226700.0,US,0.0,US,M
13631,2023,SE,FT,Data Engineer,133300.0,USD,133300.0,US,0.0,US,M
13632,2023,SE,FT,Data Engineer,252000.0,USD,252000.0,US,0.0,US,M
13633,2023,SE,FT,Data Engineer,129000.0,USD,129000.0,US,0.0,US,M
13634,2023,SE,FT,Machine Learning Engineer,150000.0,USD,150000.0,US,0.0,US,M
13635,2023,SE,FT,Machine Learning Engineer,125000.0,USD,125000.0,US,0.0,US,M
13636,2023,SE,FT,Data Engineer,252000.0,USD,252000.0,US,0.0,US,M
13637,2023,SE,FT,Data Engineer,129000.0,USD,129000.0,US,0.0,US,M
13638,2023,SE,FT,Data Scientist,225000.0,USD,225000.0,US,0.0,US,M
13639,2023,SE,FT,Data Scientist,156400.0,USD,156400.0,US,0.0,US,M
13640,2022,MI,FT,Research Scientist,149204.19774878485,USD,148177.3937843714,IN,100.0,IN,L
13641,2023,MI,FT,Machine Learning Engineer,110000.0,USD,110000.0,US,100.0,US,L
13642,2023,SE,FT,Data Engineer,265000.0,USD,265000.0,US,100.0,US,M
13643,2023,SE,FT,Data Engineer,182750.0,USD,182750.0,US,100.0,US,M
13644,2023,MI,FT,Data Analyst,130000.0,USD,130000.0,US,0.0,US,M
13645,2023,MI,FT,Data Analyst,100000.0,USD,100000.0,US,0.0,US,M
13646,2023,SE,FT,Data Analyst,153600.0,USD,153600.0,US,0.0,US,M
13647,2023,SE,FT,Data Analyst,106800.0,USD,106800.0,US,0.0,US,M
13648,2023,SE,FT,Data Engineer,137500.0,USD,137500.0,US,0.0,US,M
13649,2023,SE,FT,Data Engineer,81500.0,USD,81500.0,US,0.0,US,M
13650,2023,EX,FT,Head of Data Science,314100.0,USD,314100.0,US,0.0,US,M
13651,2023,EX,FT,Head of Data Science,195800.0,USD,195800.0,US,0.0,US,M
13652,2023,SE,FT,Applied Scientist,205000.0,USD,205000.0,US,0.0,US,M
13653,2023,SE,FT,Applied Scientist,180000.0,USD,180000.0,US,0.0,US,M
13654,2023,SE,FT,Data Scientist,165000.0,USD,165000.0,US,100.0,US,M
13655,2023,SE,FT,Data Scientist,144000.0,USD,144000.0,US,100.0,US,M
13656,2023,EN,FT,BI Developer,160000.0,USD,160000.0,US,0.0,US,M
13657,2023,EN,FT,BI Developer,100000.0,USD,100000.0,US,0.0,US,M
13658,2023,EX,FT,Data Engineer,200000.0,USD,200000.0,US,0.0,US,M
13659,2023,EX,FT,Data Engineer,145000.0,USD,145000.0,US,0.0,US,M
13660,2023,MI,FT,Data Analyst,150000.0,USD,150000.0,US,0.0,US,M
13661,2023,MI,FT,Data Analyst,100000.0,USD,100000.0,US,0.0,US,M
13662,2023,SE,FT,Data Manager,199000.0,USD,199000.0,US,0.0,US,M
13663,2023,SE,FT,Data Manager,112000.0,USD,112000.0,US,0.0,US,M
13664,2023,SE,FT,Data Scientist,105000.0,USD,105000.0,US,0.0,US,M
13665,2023,SE,FT,Data Scientist,70000.0,USD,70000.0,US,0.0,US,M
13666,2023,EN,FT,Big Data Engineer,130000.0,USD,130000.0,SE,100.0,SE,S
13667,2023,SE,FT,Data Analyst,180180.0,USD,180180.0,US,0.0,US,M
13668,2023,SE,FT,Data Analyst,106020.0,USD,106020.0,US,0.0,US,M
13669,2023,EN,FT,Data Engineer,160000.0,USD,160000.0,US,0.0,US,M
13670,2023,EN,FT,Data Engineer,135000.0,USD,135000.0,US,0.0,US,M
13671,2023,SE,FT,Data Scientist,183000.0,USD,183000.0,US,0.0,US,M
13672,2023,SE,FT,Data Scientist,134000.0,USD,134000.0,US,0.0,US,M
13673,2023,SE,FT,Machine Learning Engineer,220000.0,USD,220000.0,US,0.0,US,M
13674,2023,SE,FT,Machine Learning Engineer,150000.0,USD,150000.0,US,0.0,US,M
13675,2023,SE,FT,Applied Scientist,350000.0,USD,148177.3937843714,US,0.0,US,L
13676,2023,SE,FT,Applied Scientist,262500.0,USD,262500.0,US,0.0,US,L
13677,2023,SE,FT,Data Analyst,122000.0,USD,122000.0,US,0.0,US,M
13678,2023,SE,FT,Data Analyst,94000.0,USD,94000.0,US,0.0,US,M
13679,2023,SE,FT,Machine Learning Engineer,276000.0,USD,276000.0,US,0.0,US,M
13680,2023,SE,FT,Machine Learning Engineer,184000.0,USD,184000.0,US,0.0,US,M
13681,2023,EX,FT,Data Engineer,310000.0,USD,310000.0,US,100.0,US,M
13682,2023,EX,FT,Data Engineer,239000.0,USD,239000.0,US,100.0,US,M
13683,2023,SE,FT,Data Scientist,225000.0,USD,225000.0,US,100.0,US,M
13684,2023,SE,FT,Data Scientist,156400.0,USD,156400.0,US,100.0,US,M
13685,2023,MI,FT,Machine Learning Engineer,180000.0,USD,180000.0,US,100.0,US,M
13686,2023,MI,FT,Machine Learning Engineer,150000.0,USD,150000.0,US,100.0,US,M
13687,2023,SE,FT,Data Scientist,228000.0,USD,228000.0,US,0.0,US,M
13688,2023,SE,FT,Data Scientist,152000.0,USD,152000.0,US,0.0,US,M
13689,2023,SE,FT,Data Scientist,209450.0,USD,209450.0,US,100.0,US,M
13690,2023,SE,FT,Data Scientist,158677.0,USD,158677.0,US,100.0,US,M
13691,2023,SE,FT,Data Analyst,175000.0,USD,175000.0,US,0.0,US,M
13692,2023,SE,FT,Data Analyst,145000.0,USD,145000.0,US,0.0,US,M
13693,2023,SE,FT,Data Engineer,240000.0,USD,240000.0,US,0.0,US,M
13694,2023,SE,FT,Data Engineer,170000.0,USD,170000.0,US,0.0,US,M
13695,2023,MI,FT,Data Analyst,103200.0,USD,103200.0,US,0.0,US,M
13696,2023,MI,FT,Data Analyst,61200.0,USD,61200.0,US,0.0,US,M
13697,2022,MI,FT,Data Scientist,155000.0,USD,155000.0,US,100.0,US,L
13698,2021,EN,FT,Marketing Data Engineer,90000.0,SGD,66970.0,SG,50.0,SG,L
13699,2023,SE,FT,Data Scientist,59000.0,EUR,63701.0,CY,50.0,EE,L
13700,2023,SE,FT,Data Scientist,237000.0,USD,237000.0,US,100.0,US,M
13701,2023,SE,FT,Data Scientist,145000.0,USD,145000.0,US,100.0,US,M
13702,2023,SE,FT,Data Scientist,240000.0,USD,240000.0,US,100.0,US,M
13703,2023,SE,FT,Data Scientist,139000.0,USD,139000.0,US,100.0,US,M
13704,2023,SE,FT,Data Architect,174500.0,USD,174500.0,US,0.0,US,M
13705,2023,SE,FT,Data Architect,113000.0,USD,113000.0,US,0.0,US,M
13706,2023,SE,FT,Data Analyst,130000.0,USD,130000.0,US,100.0,US,M
13707,2023,SE,FT,Data Analyst,87000.0,USD,87000.0,US,100.0,US,M
13708,2023,SE,FT,Data Analyst,160000.0,USD,160000.0,US,100.0,US,M
13709,2023,SE,FT,Data Analyst,108000.0,USD,108000.0,US,100.0,US,M
13710,2023,SE,FT,Data Engineer,165000.0,USD,165000.0,US,100.0,US,M
13711,2023,SE,FT,Data Engineer,107250.0,USD,107250.0,US,100.0,US,M
13712,2023,SE,FT,Data Engineer,300000.0,USD,300000.0,US,0.0,US,M
13713,2023,SE,FT,Data Engineer,119000.0,USD,119000.0,US,0.0,US,M
13714,2023,SE,FT,Data Scientist,285800.0,USD,285800.0,US,100.0,US,M
13715,2023,SE,FT,Data Scientist,154600.0,USD,154600.0,US,100.0,US,M
13716,2023,MI,FT,Head of Data Science,149204.19774878485,INR,60805.0,IN,50.0,IN,L
13717,2023,EN,FT,Data Analyst,149204.19774878485,USD,148177.3937843714,AR,100.0,US,S
13718,2023,MI,FT,Data Science Manager,220000.0,USD,220000.0,US,0.0,US,M
13719,2023,MI,FT,Data Science Manager,195000.0,USD,195000.0,US,0.0,US,M
13720,2023,SE,FT,Data Manager,168400.0,USD,168400.0,US,0.0,US,M
13721,2023,SE,FT,Data Manager,105200.0,USD,105200.0,US,0.0,US,M
13722,2023,MI,FT,Data Analyst,206000.0,USD,206000.0,US,0.0,US,M
13723,2023,MI,FT,Data Analyst,160000.0,USD,160000.0,US,0.0,US,M
13724,2023,SE,FT,Analytics Engineer,200000.0,USD,200000.0,US,100.0,US,M
13725,2023,SE,FT,Analytics Engineer,175000.0,USD,175000.0,US,100.0,US,M
13726,2023,SE,FT,Analytics Engineer,231250.0,USD,231250.0,US,100.0,US,M
13727,2023,SE,FT,Analytics Engineer,138750.0,USD,138750.0,US,100.0,US,M
13728,2023,SE,FT,Data Engineer,153000.0,USD,153000.0,CA,100.0,CA,M
13729,2023,SE,FT,Data Engineer,94000.0,USD,94000.0,CA,100.0,CA,M
13730,2023,SE,FT,Data Engineer,240500.0,USD,240500.0,US,0.0,US,L
13731,2023,SE,FT,Data Engineer,123700.0,USD,123700.0,US,0.0,US,L
13732,2023,SE,FT,Data Engineer,160000.0,USD,160000.0,US,100.0,US,M
13733,2023,SE,FT,Data Engineer,90000.0,USD,90000.0,US,100.0,US,M
13734,2023,EN,FT,Data Scientist,124234.0,USD,124234.0,US,0.0,US,M
13735,2023,EN,FT,Data Scientist,74540.0,USD,74540.0,US,0.0,US,M
13736,2023,MI,FT,Data Analyst,109000.0,USD,109000.0,US,0.0,US,M
13737,2023,MI,FT,Data Analyst,79000.0,USD,79000.0,US,0.0,US,M
13738,2022,SE,FT,Machine Learning Engineer,80000.0,EUR,84053.0,FR,50.0,FR,L
13739,2023,MI,FT,Machine Learning Engineer,50000.0,USD,50000.0,AM,0.0,AM,S
13740,2023,SE,FT,Data Scientist,275300.0,USD,275300.0,US,100.0,US,M
13741,2023,SE,FT,Data Scientist,183500.0,USD,183500.0,US,100.0,US,M
13742,2023,SE,FT,Data Scientist,275300.0,USD,275300.0,US,100.0,US,M
13743,2023,SE,FT,Data Scientist,183500.0,USD,183500.0,US,100.0,US,M
13744,2023,SE,FT,Data Analyst,160000.0,USD,160000.0,US,100.0,US,M
13745,2023,SE,FT,Data Analyst,125600.0,USD,125600.0,US,100.0,US,M
13746,2023,SE,FT,Data Engineer,170000.0,USD,170000.0,US,0.0,US,M
13747,2023,SE,FT,Data Engineer,120000.0,USD,120000.0,US,0.0,US,M
13748,2023,SE,FT,Data Engineer,225000.0,USD,225000.0,US,0.0,US,M
13749,2023,SE,FT,Data Engineer,140000.0,USD,140000.0,US,0.0,US,M
13750,2023,SE,FT,Data Analyst,141290.0,USD,141290.0,US,0.0,US,M
13751,2023,SE,FT,Data Analyst,74178.0,USD,74178.0,US,0.0,US,M
13752,2023,SE,FT,Data Scientist,150000.0,USD,150000.0,US,0.0,US,M
13753,2023,SE,FT,Data Scientist,120000.0,USD,120000.0,US,0.0,US,M
13754,2023,SE,FT,Data Engineer,85000.0,USD,85000.0,US,100.0,US,M
13755,2023,SE,FT,Data Engineer,75000.0,USD,75000.0,US,100.0,US,M
13756,2023,SE,FT,Data Engineer,220000.0,USD,220000.0,US,0.0,US,M
13757,2023,SE,FT,Data Engineer,160000.0,USD,160000.0,US,0.0,US,M
13758,2023,SE,FT,Data Engineer,205600.0,USD,205600.0,US,100.0,US,M
13759,2023,SE,FT,Data Engineer,107500.0,USD,107500.0,US,100.0,US,M
13760,2023,MI,FT,Data Engineer,120000.0,USD,120000.0,US,0.0,US,M
13761,2023,MI,FT,Data Engineer,95000.0,USD,95000.0,US,0.0,US,M
13762,2023,SE,FT,Data Engineer,185900.0,USD,185900.0,US,0.0,US,M
13763,2023,SE,FT,Data Engineer,129300.0,USD,129300.0,US,0.0,US,M
13764,2023,SE,FT,Data Engineer,160000.0,USD,160000.0,US,100.0,US,M
13765,2023,SE,FT,Data Engineer,130000.0,USD,130000.0,US,100.0,US,M
13766,2023,MI,FT,Data Engineer,250000.0,USD,250000.0,US,0.0,US,M
13767,2023,MI,FT,Data Engineer,175000.0,USD,175000.0,US,0.0,US,M
13768,2023,SE,FT,Data Scientist,136000.0,USD,136000.0,US,100.0,US,M
13769,2023,SE,FT,Data Scientist,104000.0,USD,104000.0,US,100.0,US,M
13770,2023,MI,FT,Data Analyst,80000.0,USD,80000.0,US,0.0,US,M
13771,2023,MI,FT,Data Analyst,52500.0,USD,52500.0,US,0.0,US,M
13772,2023,SE,FT,Data Scientist,110000.0,USD,110000.0,US,100.0,US,M
13773,2023,SE,FT,Data Scientist,84000.0,USD,84000.0,US,100.0,US,M
13774,2023,SE,FT,BI Analyst,125000.0,USD,125000.0,US,0.0,US,M
13775,2023,SE,FT,BI Analyst,110000.0,USD,110000.0,US,0.0,US,M
13776,2023,MI,FT,Data Analyst,90000.0,USD,90000.0,US,0.0,US,M
13777,2023,MI,FT,Data Analyst,80000.0,USD,80000.0,US,0.0,US,M
13778,2023,SE,FT,ML Engineer,200000.0,USD,200000.0,US,0.0,US,M
13779,2023,SE,FT,ML Engineer,135000.0,USD,135000.0,US,0.0,US,M
13780,2022,EN,FT,Business Data Analyst,48000.0,USD,48000.0,US,50.0,US,L
13781,2023,EN,FT,AI Developer,120000.0,USD,120000.0,BA,50.0,BA,S
13782,2023,SE,FT,Data Engineer,130000.0,USD,130000.0,US,0.0,US,M
13783,2023,SE,FT,Data Engineer,75000.0,USD,75000.0,US,0.0,US,M
13784,2023,SE,FT,Data Engineer,252000.0,USD,252000.0,US,0.0,US,M
13785,2023,SE,FT,Data Engineer,129000.0,USD,129000.0,US,0.0,US,M
13786,2023,MI,FT,Data Analyst,150000.0,USD,150000.0,US,0.0,US,M
13787,2023,MI,FT,Data Analyst,100000.0,USD,100000.0,US,0.0,US,M
13788,2023,SE,FT,Data Engineer,226700.0,USD,226700.0,US,0.0,US,M
13789,2023,SE,FT,Data Engineer,133300.0,USD,133300.0,US,0.0,US,M
13790,2023,SE,FT,Data Scientist,190000.0,USD,190000.0,US,0.0,US,M
13791,2023,SE,FT,Data Scientist,165000.0,USD,165000.0,US,0.0,US,M
13792,2023,SE,FT,Data Engineer,170000.0,USD,170000.0,US,100.0,US,M
13793,2023,SE,FT,Data Engineer,150000.0,USD,150000.0,US,100.0,US,M
13794,2023,MI,FT,Data Engineer,150000.0,USD,150000.0,US,0.0,US,M
13795,2023,MI,FT,Data Engineer,130000.0,USD,130000.0,US,0.0,US,M
13796,2023,SE,FT,Data Scientist,225000.0,USD,225000.0,US,0.0,US,M
13797,2023,SE,FT,Data Scientist,156400.0,USD,156400.0,US,0.0,US,M
13798,2023,SE,FT,Computer Vision Engineer,200000.0,USD,200000.0,US,100.0,US,S
13799,2023,MI,FT,Applied Data Scientist,80000.0,USD,80000.0,KE,100.0,KE,S
13800,2023,MI,FT,Data Analytics Lead,149204.19774878485,INR,148177.3937843714,IN,50.0,SG,M
13801,2023,SE,FT,Data Scientist,257000.0,USD,257000.0,US,0.0,US,M
13802,2023,SE,FT,Data Scientist,134000.0,USD,134000.0,US,0.0,US,M
13803,2023,SE,FT,Data Scientist,72000.0,EUR,77737.0,LV,0.0,LV,M
13804,2023,SE,FT,Data Scientist,36000.0,EUR,38868.0,LV,0.0,LV,M
13805,2023,SE,FT,Data Engineer,205600.0,USD,205600.0,US,0.0,US,L
13806,2023,SE,FT,Data Engineer,105700.0,USD,105700.0,US,0.0,US,L
13807,2023,SE,FT,BI Developer,140000.0,USD,140000.0,US,100.0,US,M
13808,2023,SE,FT,BI Developer,110000.0,USD,110000.0,US,100.0,US,M
13809,2023,SE,FT,Data Science Manager,299500.0,USD,299500.0,US,0.0,US,M
13810,2023,SE,FT,Data Science Manager,245100.0,USD,245100.0,US,0.0,US,M
13811,2023,SE,FT,Research Scientist,210000.0,USD,210000.0,US,0.0,US,M
13812,2023,SE,FT,Research Scientist,151800.0,USD,151800.0,US,0.0,US,M
13813,2023,MI,FT,Data Scientist,50000.0,EUR,53984.0,RO,50.0,RO,L
13814,2023,SE,FT,Data Analyst,48000.0,EUR,51824.0,ES,0.0,ES,M
13815,2023,SE,FT,Data Analyst,38000.0,EUR,41027.0,ES,0.0,ES,M
13816,2023,SE,FT,Data Analyst,48000.0,EUR,51824.0,ES,0.0,ES,M
13817,2023,SE,FT,Data Analyst,38000.0,EUR,41027.0,ES,0.0,ES,M
13818,2023,EN,FT,Data Engineer,160000.0,USD,160000.0,US,0.0,US,M
13819,2023,EN,FT,Data Engineer,135000.0,USD,135000.0,US,0.0,US,M
13820,2023,MI,FT,Data Engineer,120000.0,USD,120000.0,US,100.0,US,M
13821,2023,MI,FT,Data Engineer,95000.0,USD,95000.0,US,100.0,US,M
13822,2023,SE,FT,Data Engineer,250000.0,USD,250000.0,US,100.0,US,M
13823,2023,SE,FT,Data Engineer,63000.0,USD,63000.0,US,100.0,US,M
13824,2023,SE,FT,Data Scientist,237000.0,USD,237000.0,US,100.0,US,M
13825,2023,SE,FT,Data Scientist,145000.0,USD,145000.0,US,100.0,US,M
13826,2023,SE,FT,Data Scientist,130000.0,USD,130000.0,US,100.0,US,M
13827,2023,SE,FT,Data Scientist,90000.0,USD,90000.0,US,100.0,US,M
13828,2023,MI,FT,Data Analyst,120000.0,USD,120000.0,US,100.0,US,M
13829,2023,MI,FT,Data Analyst,100000.0,USD,100000.0,US,100.0,US,M
13830,2023,SE,FT,Data Architect,174500.0,USD,174500.0,US,0.0,US,M
13831,2023,SE,FT,Data Architect,113000.0,USD,113000.0,US,0.0,US,M
13832,2023,MI,FT,Data Scientist,183310.0,USD,183310.0,US,0.0,US,M
13833,2023,MI,FT,Data Scientist,183310.0,USD,183310.0,US,0.0,US,M
13834,2023,SE,FT,Data Analyst,145000.0,USD,145000.0,US,100.0,US,M
13835,2023,SE,FT,Data Analyst,102500.0,USD,102500.0,US,100.0,US,M
13836,2023,SE,FT,Data Scientist,210000.0,USD,210000.0,US,0.0,US,M
13837,2023,SE,FT,Data Scientist,185000.0,USD,185000.0,US,0.0,US,M
13838,2023,SE,FT,Data Architect,174500.0,USD,174500.0,US,0.0,US,M
13839,2023,SE,FT,Data Architect,113000.0,USD,113000.0,US,0.0,US,M
13840,2023,SE,FT,Data Science Consultant,122000.0,USD,122000.0,US,0.0,US,M
13841,2023,SE,FT,Data Science Consultant,94000.0,USD,94000.0,US,0.0,US,M
13842,2023,SE,FT,Data Scientist,220000.0,USD,220000.0,US,0.0,US,M
13843,2023,SE,FT,Data Scientist,146000.0,USD,146000.0,US,0.0,US,M
13844,2023,SE,FT,Data Engineer,300000.0,USD,300000.0,US,0.0,US,M
13845,2023,SE,FT,Data Engineer,130000.0,USD,130000.0,US,0.0,US,M
13846,2023,MI,FT,Data Scientist,149204.19774878485,THB,148177.3937843714,TH,50.0,TH,L
13847,2022,MI,FT,Computer Vision Engineer,149204.19774878485,INR,148177.3937843714,IN,100.0,IN,M
13848,2023,SE,FT,Data Science Consultant,145000.0,USD,145000.0,US,0.0,US,M
13849,2023,SE,FT,Data Science Consultant,128000.0,USD,128000.0,US,0.0,US,M
13850,2023,SE,FT,Data Scientist,182000.0,USD,182000.0,US,0.0,US,M
13851,2023,SE,FT,Data Scientist,140000.0,USD,140000.0,US,0.0,US,M
13852,2023,SE,FT,Data Engineer,122000.0,USD,122000.0,US,0.0,US,M
13853,2023,SE,FT,Data Engineer,94000.0,USD,94000.0,US,0.0,US,M
13854,2023,SE,FT,Machine Learning Engineer,72000.0,EUR,77737.0,LV,0.0,LV,M
13855,2023,SE,FT,Machine Learning Engineer,36000.0,EUR,38868.0,LV,0.0,LV,M
13856,2023,EX,FT,Data Scientist,300000.0,USD,300000.0,US,0.0,US,M
13857,2023,EX,FT,Data Scientist,200000.0,USD,200000.0,US,0.0,US,M
13858,2023,MI,FT,Data Analyst,135000.0,USD,135000.0,US,0.0,US,M
13859,2023,MI,FT,Data Analyst,105500.0,USD,105500.0,US,0.0,US,M
13860,2023,SE,FT,Data Engineer,252000.0,USD,252000.0,US,0.0,US,M
13861,2023,SE,FT,Data Engineer,129000.0,USD,129000.0,US,0.0,US,M
13862,2022,MI,FT,Data Scientist,110000.0,USD,110000.0,US,100.0,US,L
13863,2023,SE,FT,Data Scientist,136000.0,USD,136000.0,US,100.0,US,M
13864,2023,SE,FT,Data Scientist,104000.0,USD,104000.0,US,100.0,US,M
13865,2023,SE,FT,Data Scientist,168000.0,USD,168000.0,US,100.0,US,M
13866,2023,SE,FT,Data Scientist,130000.0,USD,130000.0,US,100.0,US,M
13867,2023,MI,FT,Data Analyst,65000.0,GBP,79976.0,GB,0.0,GB,M
13868,2023,MI,FT,Data Analyst,36050.0,GBP,44356.0,GB,0.0,GB,M
13869,2023,MI,FT,Data Engineer,120000.0,USD,120000.0,US,0.0,US,M
13870,2023,MI,FT,Data Engineer,95000.0,USD,95000.0,US,0.0,US,M
13871,2023,SE,FT,Data Scientist,153400.0,USD,153400.0,US,0.0,US,M
13872,2023,SE,FT,Data Scientist,122700.0,USD,122700.0,US,0.0,US,M
13873,2023,SE,FT,Data Scientist,185000.0,USD,185000.0,US,0.0,US,M
13874,2023,SE,FT,Data Scientist,160000.0,USD,160000.0,US,0.0,US,M
13875,2023,SE,FT,Data Scientist,205000.0,USD,205000.0,US,100.0,US,M
13876,2023,SE,FT,Data Scientist,185000.0,USD,185000.0,US,100.0,US,M
13877,2023,SE,FT,Machine Learning Engineer,204500.0,USD,204500.0,US,0.0,US,M
13878,2023,SE,FT,Machine Learning Engineer,142200.0,USD,142200.0,US,0.0,US,M
13879,2023,MI,FT,Machine Learning Engineer,145000.0,USD,145000.0,US,0.0,US,M
13880,2023,MI,FT,Machine Learning Engineer,87000.0,USD,87000.0,US,0.0,US,M
13881,2023,EN,FT,Data Scientist,50000.0,USD,50000.0,IN,100.0,US,M
13882,2023,SE,FT,ML Engineer,234100.0,USD,234100.0,US,100.0,US,M
13883,2023,SE,FT,ML Engineer,203500.0,USD,203500.0,US,100.0,US,M
13884,2023,SE,FT,Data Scientist,223800.0,USD,223800.0,US,0.0,US,M
